Date,T_out,month,Etotal,
2000-01-01,-0.6,1,7.694228703,
2000-01-01,-1.1,1,7.562730486,
2000-01-01,0,1,7.497304139,
2000-01-01,-1.7,1,7.462396962,
2000-01-01,-1.1,1,7.355988225,
2000-01-01,-1.7,1,7.388143259,
2000-01-01,-0.6,1,7.387591768,
2000-01-01,-1.7,1,7.23976953,
2000-01-01,-1.1,1,7.036663927,
2000-01-01,2.8,1,6.559196301,
2000-01-01,6.1,1,6.293000714,
2000-01-01,10,1,5.95578892,
2000-01-01,11.7,1,5.738866483,
2000-01-01,12.2,1,5.463224904,
2000-01-01,13.3,1,5.496968453,
2000-01-01,12.2,1,5.503692367,
2000-01-01,11.1,1,5.511759068,
2000-01-01,9.4,1,5.627331839,
2000-01-01,10,1,5.746223164,
2000-01-01,8.9,1,5.472711889,
2000-01-01,7.8,1,5.617497074,
2000-01-01,8.3,1,5.490530613,
2000-01-01,8.3,1,5.625418428,
2000-01-01,9.4,1,5.632618778,
2000-01-02,9.4,1,6.080213031,
2000-01-02,11.1,1,5.828313894,
2000-01-02,11.7,1,5.949461082,
2000-01-02,11.1,1,5.801359455,
2000-01-02,11.7,1,5.499987829,
2000-01-02,11.7,1,5.524829384,
2000-01-02,11.7,1,5.397443195,
2000-01-02,12.2,1,5.412148753,
2000-01-02,12.2,1,5.308451571,
2000-01-02,13.3,1,5.190518765,
2000-01-02,13.9,1,4.970724346,
2000-01-02,13.9,1,4.951008169,
2000-01-02,14.4,1,4.955944259,
2000-01-02,14,1,5.281044104,
2000-01-02,15.6,1,5.422233494,
2000-01-02,16.1,1,5.21741921,
2000-01-02,15.6,1,5.171123992,
2000-01-02,15.6,1,5.394071081,
2000-01-02,15.6,1,5.170322839,
2000-01-02,13.9,1,5.029850448,
2000-01-02,10,1,4.958405844,
2000-01-02,7.2,1,4.837256864,
2000-01-02,4.4,1,5.284764103,
2000-01-02,4.4,1,5.287865784,
2000-01-03,4.4,1,5.30260828,
2000-01-03,4.4,1,5.291805372,
2000-01-03,4.4,1,5.186420176,
2000-01-03,3.9,1,5.258583798,
2000-01-03,3.9,1,5.475610534,
2000-01-03,3.9,1,5.717781636,
2000-01-03,3.9,1,5.924985151,
2000-01-03,3.9,1,5.93305761,
2000-01-03,3.9,1,6.159180407,
2000-01-03,4.4,1,6.151389739,
2000-01-03,4,1,6.065164766,
2000-01-03,5,1,5.966863176,
2000-01-03,4.4,1,5.818215273,
2000-01-03,6.1,1,5.836293102,
2000-01-03,8,1,5.843859377,
2000-01-03,9.4,1,5.833530025,
2000-01-03,10,1,5.858376015,
2000-01-03,10,1,5.789690927,
2000-01-03,10,1,5.878312072,
2000-01-03,9.4,1,5.814847374,
2000-01-03,7.2,1,5.841937668,
2000-01-03,6.7,1,5.851794412,
2000-01-03,6.7,1,5.821991296,
2000-01-03,8.9,1,5.846941195,
2000-01-04,5,1,5.851784565,
2000-01-04,4.4,1,5.848170159,
2000-01-04,1.7,1,5.819174914,
2000-01-04,0.6,1,5.976106859,
2000-01-04,0,1,5.940489251,
2000-01-04,0,1,5.912896818,
2000-01-04,-0.6,1,5.850339589,
2000-01-04,-1.1,1,5.838490254,
2000-01-04,-1.1,1,5.729087847,
2000-01-04,-1.1,1,5.550279667,
2000-01-04,-1,1,5.647972112,
2000-01-04,-0.6,1,5.506702611,
2000-01-04,-1.1,1,5.408690591,
2000-01-04,-1.1,1,5.396798086,
2000-01-04,-1.1,1,5.518997375,
2000-01-04,-1.7,1,5.523348397,
2000-01-04,-2.2,1,5.843116717,
2000-01-04,-3,1,6.081689724,
2000-01-04,-2.8,1,6.271596846,
2000-01-04,-2.8,1,6.262000708,
2000-01-04,-3.3,1,6.131542989,
2000-01-04,-4.4,1,6.258305636,
2000-01-04,-4.4,1,6.502481879,
2000-01-04,-5,1,6.700661059,
2000-01-05,-5.6,1,6.69540468,
2000-01-05,-5.6,1,6.614615763,
2000-01-05,-6.1,1,6.680920224,
2000-01-05,-6.1,1,7.026112374,
2000-01-05,-6.7,1,7.690624107,
2000-01-05,-6.1,1,8.128430674,
2000-01-05,-6.7,1,8.245071835,
2000-01-05,-5.6,1,8.024555914,
2000-01-05,-6.1,1,8.028535762,
2000-01-05,-6.1,1,7.61381963,
2000-01-05,-5.6,1,7.118977894,
2000-01-05,-5.6,1,6.810839647,
2000-01-05,-4.4,1,6.628541487,
2000-01-05,-4.4,1,6.362277834,
2000-01-05,-3.9,1,6.07135951,
2000-01-05,-3.3,1,5.901735694,
2000-01-05,-3.3,1,6.143084698,
2000-01-05,-3.3,1,6.284983276,
2000-01-05,-3.3,1,6.383821343,
2000-01-05,-3.3,1,6.600406492,
2000-01-05,-3.3,1,6.83381312,
2000-01-05,-3.9,1,6.99998002,
2000-01-05,-3.3,1,7.037291433,
2000-01-05,-2.8,1,7.260396884,
2000-01-06,-2.2,1,7.463681359,
2000-01-06,-2.2,1,7.456295867,
2000-01-06,-2.2,1,7.67114232,
2000-01-06,-1.7,1,8.027575152,
2000-01-06,-1.1,1,7.984789745,
2000-01-06,-1.7,1,8.124974212,
2000-01-06,-1.7,1,8.10751352,
2000-01-06,-1.7,1,8.229019674,
2000-01-06,-1.7,1,8.032732066,
2000-01-06,0,1,7.914522593,
2000-01-06,1.7,1,7.68959112,
2000-01-06,2.8,1,7.471674533,
2000-01-06,4.4,1,7.602872545,
2000-01-06,5,1,7.506520689,
2000-01-06,5.6,1,7.599342655,
2000-01-06,5.6,1,7.665559423,
2000-01-06,5,1,8.075394687,
2000-01-06,2.8,1,8.391504935,
2000-01-06,2.8,1,8.632593023,
2000-01-06,2.8,1,8.691507674,
2000-01-06,2.8,1,9.017298708,
2000-01-06,2.2,1,8.875853784,
2000-01-06,2.2,1,8.799251244,
2000-01-06,1.1,1,8.984343075,
2000-01-07,-0.6,1,9.024886249,
2000-01-07,-1.7,1,9.089113278,
2000-01-07,-1.7,1,9.231518155,
2000-01-07,-1.7,1,9.355083761,
2000-01-07,-1.1,1,9.431215432,
2000-01-07,-0.6,1,9.697115373,
2000-01-07,-2.2,1,9.777622859,
2000-01-07,-3.3,1,9.567481897,
2000-01-07,-3.3,1,8.873969582,
2000-01-07,-2.2,1,8.450016086,
2000-01-07,-2.2,1,8.144255945,
2000-01-07,-1.7,1,8.101003326,
2000-01-07,-1.7,1,7.858477595,
2000-01-07,-0.6,1,7.796029951,
2000-01-07,0,1,7.883215613,
2000-01-07,0,1,8.025533959,
2000-01-07,-0.6,1,8.461885676,
2000-01-07,-1.1,1,8.554173393,
2000-01-07,-1.7,1,8.877045922,
2000-01-07,-2.8,1,8.865126023,
2000-01-07,-3.3,1,9.082406634,
2000-01-07,-3.3,1,9.22201971,
2000-01-07,-3.3,1,9.112175517,
2000-01-07,-3.3,1,9.221229887,
2000-01-08,-2.8,1,9.452699567,
2000-01-08,-1.7,1,9.453412752,
2000-01-08,-2.2,1,9.432197834,
2000-01-08,-2.2,1,9.422637942,
2000-01-08,-2.2,1,9.532786948,
2000-01-08,-2.2,1,9.526768569,
2000-01-08,-1.7,1,9.554343665,
2000-01-08,-1.1,1,9.42918962,
2000-01-08,0,1,8.709773838,
2000-01-08,1.7,1,8.119545469,
2000-01-08,5,1,7.774511365,
2000-01-08,6.7,1,7.713259719,
2000-01-08,6.7,1,7.327442899,
2000-01-08,7.2,1,7.22554935,
2000-01-08,6.7,1,7.141871291,
2000-01-08,6.1,1,7.134304958,
2000-01-08,5,1,7.277947902,
2000-01-08,4.4,1,7.223508668,
2000-01-08,4.4,1,7.228589525,
2000-01-08,3.9,1,7.122762741,
2000-01-08,3.9,1,7.028059903,
2000-01-08,3.9,1,7.007834105,
2000-01-08,3.9,1,6.922637896,
2000-01-08,4.4,1,7.02449228,
2000-01-09,3.3,1,7.006887672,
2000-01-09,3.9,1,7.018418388,
2000-01-09,3.9,1,6.940537031,
2000-01-09,3.9,1,6.90981901,
2000-01-09,4,1,6.915227262,
2000-01-09,3.3,1,6.93623315,
2000-01-09,2.8,1,6.825967537,
2000-01-09,2.8,1,6.799169221,
2000-01-09,3.3,1,6.381508772,
2000-01-09,3.9,1,6.041450138,
2000-01-09,4.4,1,5.840839968,
2000-01-09,5,1,5.393970893,
2000-01-09,6.1,1,5.190752664,
2000-01-09,6.7,1,4.937620224,
2000-01-09,7.2,1,4.942957453,
2000-01-09,7.8,1,4.954887561,
2000-01-09,7.8,1,5.325715189,
2000-01-09,7.2,1,5.303259294,
2000-01-09,7.2,1,5.297761643,
2000-01-09,6.7,1,5.060421674,
2000-01-09,6.7,1,5.190478893,
2000-01-09,6.7,1,5.329655703,
2000-01-09,7.2,1,5.43459855,
2000-01-09,7.2,1,5.523958109,
2000-01-10,7.2,1,5.518633692,
2000-01-10,7.2,1,5.49013957,
2000-01-10,7.2,1,5.414205328,
2000-01-10,7.2,1,5.301279437,
2000-01-10,7.8,1,5.281967077,
2000-01-10,7.8,1,5.660040666,
2000-01-10,7.8,1,5.84592408,
2000-01-10,7.2,1,5.855515299,
2000-01-10,6.7,1,5.508177265,
2000-01-10,6.7,1,5.245927642,
2000-01-10,6.7,1,5.063592275,
2000-01-10,7.2,1,4.951707861,
2000-01-10,9.4,1,4.877727716,
2000-01-10,10.6,1,4.958392234,
2000-01-10,11.1,1,4.955873436,
2000-01-10,11.1,1,5.175579679,
2000-01-10,10.6,1,5.500508017,
2000-01-10,9.4,1,5.82289062,
2000-01-10,7.8,1,6.127146942,
2000-01-10,7.2,1,6.274989104,
2000-01-10,6.7,1,6.497771466,
2000-01-10,6.1,1,6.207376882,
2000-01-10,5,1,6.277986509,
2000-01-10,6.7,1,6.401269763,
2000-01-11,5.6,1,6.146584525,
2000-01-11,4.4,1,5.945959658,
2000-01-11,3.9,1,5.854961297,
2000-01-11,3.9,1,5.816667443,
2000-01-11,3.3,1,5.908108918,
2000-01-11,2.2,1,5.959028445,
2000-01-11,1.7,1,6.077488882,
2000-01-11,1.1,1,6.061677429,
2000-01-11,0.6,1,5.918329058,
2000-01-11,0.6,1,5.725701599,
2000-01-11,1.1,1,5.540926021,
2000-01-11,1.7,1,5.253254522,
2000-01-11,1.7,1,4.827058309,
2000-01-11,2.2,1,4.523685624,
2000-01-11,3.3,1,4.422975197,
2000-01-11,3.3,1,4.613670115,
2000-01-11,3.3,1,4.838423142,
2000-01-11,1.1,1,4.866278425,
2000-01-11,0,1,4.727219146,
2000-01-11,0,1,4.721531196,
2000-01-11,0,1,4.669638013,
2000-01-11,0,1,4.859309097,
2000-01-11,-0.6,1,4.959710263,
2000-01-11,-1.1,1,5.088680414,
2000-01-12,-1.7,1,5.077331411,
2000-01-12,-2.2,1,4.974980813,
2000-01-12,-3.3,1,4.646313547,
2000-01-12,-3.9,1,4.559023597,
2000-01-12,-4.4,1,4.629334945,
2000-01-12,-5.6,1,4.862953489,
2000-01-12,-3.3,1,4.953921152,
2000-01-12,-3.3,1,5.05814541,
2000-01-12,-2.8,1,4.730926301,
2000-01-12,-0.6,1,4.722846756,
2000-01-12,1.1,1,4.740847734,
2000-01-12,3.9,1,4.756970255,
2000-01-12,6.1,1,4.737770092,
2000-01-12,7.2,1,4.65012554,
2000-01-12,7.2,1,4.862275386,
2000-01-12,7.2,1,4.947938127,
2000-01-12,6.1,1,5.159790328,
2000-01-12,5,1,5.397911268,
2000-01-12,5,1,5.88799992,
2000-01-12,3.9,1,6.3008206,
2000-01-12,3,1,6.487411691,
2000-01-12,2.2,1,6.598361186,
2000-01-12,2.2,1,6.676987989,
2000-01-12,1.7,1,7.170359593,
2000-01-13,1.1,1,7.127509826,
2000-01-13,-0.6,1,7.132504778,
2000-01-13,-1.1,1,7.260225074,
2000-01-13,-1,1,7.268955507,
2000-01-13,-0.6,1,7.454974204,
2000-01-13,-0.6,1,7.489794067,
2000-01-13,-0.6,1,7.469287599,
2000-01-13,0,1,7.495513649,
2000-01-13,-0.6,1,7.251489206,
2000-01-13,0,1,6.911169801,
2000-01-13,1,1,6.671233153,
2000-01-13,1.1,1,6.479764044,
2000-01-13,1.1,1,6.280540929,
2000-01-13,0.6,1,6.500372248,
2000-01-13,0,1,6.48179909,
2000-01-13,-0.6,1,6.755055824,
2000-01-13,-1,1,6.883607247,
2000-01-13,-1.7,1,6.916561304,
2000-01-13,-1.7,1,7.064973675,
2000-01-13,-2.2,1,6.714155169,
2000-01-13,-3.3,1,6.705705938,
2000-01-13,-5,1,6.569015881,
2000-01-13,-5.6,1,6.609821626,
2000-01-13,-6.7,1,6.59319841,
2000-01-14,-6.7,1,6.705732048,
2000-01-14,-7.2,1,6.839856357,
2000-01-14,-7.8,1,6.151593022,
2000-01-14,-8.9,1,6.146348951,
2000-01-14,-8.9,1,6.504638857,
2000-01-14,-9.4,1,6.602825074,
2000-01-14,-9.4,1,6.373279333,
2000-01-14,-10,1,6.131644526,
2000-01-14,-10,1,6.289919859,
2000-01-14,-7.2,1,6.171211159,
2000-01-14,-5.6,1,6.166376815,
2000-01-14,-3.9,1,6.056517419,
2000-01-14,-2.8,1,6.037709234,
2000-01-14,-1.7,1,5.929109784,
2000-01-14,-1.7,1,5.875875593,
2000-01-14,0,1,6.056968465,
2000-01-14,-0.6,1,6.403093051,
2000-01-14,-0.6,1,6.595589875,
2000-01-14,-1.1,1,6.705933455,
2000-01-14,-1.1,1,6.707789851,
2000-01-14,-1.7,1,7.135958247,
2000-01-14,-1.7,1,7.133860344,
2000-01-14,-1.7,1,7.583133979,
2000-01-14,-2.2,1,8.122439465,
2000-01-15,-2.2,1,8.144759945,
2000-01-15,-2.8,1,8.116650783,
2000-01-15,-2.2,1,8.119727907,
2000-01-15,-1.1,1,8.027538744,
2000-01-15,-1.1,1,7.807990681,
2000-01-15,-1.1,1,7.696113167,
2000-01-15,-1.7,1,7.264201686,
2000-01-15,-1.7,1,6.914964037,
2000-01-15,-1.1,1,6.464722627,
2000-01-15,0,1,6.15113079,
2000-01-15,1.7,1,5.820794192,
2000-01-15,3.3,1,5.511952011,
2000-01-15,5,1,5.178110612,
2000-01-15,6.7,1,4.933835513,
2000-01-15,8.3,1,4.728743478,
2000-01-15,8.9,1,4.767271399,
2000-01-15,7.2,1,5.162396869,
2000-01-15,6.7,1,5.278335192,
2000-01-15,6.1,1,5.810940632,
2000-01-15,5,1,5.718972269,
2000-01-15,4.4,1,5.736220959,
2000-01-15,5.6,1,6.311956016,
2000-01-15,7.2,1,5.961608665,
2000-01-15,7.2,1,6.275406759,
2000-01-16,7.2,1,6.407962807,
2000-01-16,6.7,1,6.625623471,
2000-01-16,5.6,1,6.709115054,
2000-01-16,5.6,1,6.383938501,
2000-01-16,5,1,6.319629168,
2000-01-16,3.3,1,6.297705098,
2000-01-16,2.2,1,6.129007981,
2000-01-16,1.7,1,6.028488619,
2000-01-16,1.7,1,5.515807244,
2000-01-16,2.2,1,5.04974807,
2000-01-16,2.2,1,4.725074367,
2000-01-16,2.8,1,4.424940702,
2000-01-16,2.2,1,3.843968521,
2000-01-16,1.7,1,3.444614341,
2000-01-16,1.1,1,3.304561917,
2000-01-16,0,1,3.288012138,
2000-01-16,-1,1,3.692396784,
2000-01-16,-1.1,1,3.630295746,
2000-01-16,-1.7,1,3.667667549,
2000-01-16,-2.2,1,3.525012374,
2000-01-16,-2.8,1,3.688004855,
2000-01-16,-2.8,1,3.654456969,
2000-01-16,-2.8,1,3.791807956,
2000-01-16,-3.3,1,3.866032991,
2000-01-17,-3.9,1,3.974819285,
2000-01-17,-4.4,1,4.078915101,
2000-01-17,-4.4,1,4.207754464,
2000-01-17,-5.6,1,4.388103924,
2000-01-17,-5.6,1,4.623932756,
2000-01-17,-6.1,1,4.719677765,
2000-01-17,-6.7,1,4.745177845,
2000-01-17,-6.7,1,4.718299489,
2000-01-17,-6.7,1,4.645700132,
2000-01-17,-6.1,1,4.099428888,
2000-01-17,-5.6,1,3.63413958,
2000-01-17,-4.4,1,3.323465284,
2000-01-17,-3.3,1,2.989689769,
2000-01-17,-3.3,1,3.085799687,
2000-01-17,-2.8,1,3.199833293,
2000-01-17,-2.8,1,3.361143563,
2000-01-17,-3.9,1,3.652017354,
2000-01-17,-3,1,3.854223386,
2000-01-17,-3.3,1,3.97806678,
2000-01-17,-3.9,1,3.94554873,
2000-01-17,-3.9,1,4.084940552,
2000-01-17,-3.9,1,4.079581612,
2000-01-17,-3.9,1,3.990738297,
2000-01-17,-3.9,1,4.116622948,
2000-01-18,-4.4,1,3.992704275,
2000-01-18,-4.4,1,3.979726025,
2000-01-18,-4.4,1,3.951717955,
2000-01-18,-3.9,1,3.995862199,
2000-01-18,-3.9,1,3.88275851,
2000-01-18,-3.9,1,3.860072024,
2000-01-18,-3.9,1,3.858614959,
2000-01-18,-4,1,3.966140349,
2000-01-18,-3.9,1,3.982661986,
2000-01-18,-2.8,1,4.095906011,
2000-01-18,-2.2,1,4.150788846,
2000-01-18,-0.6,1,4.286797523,
2000-01-18,-0.6,1,4.407929441,
2000-01-18,-0.6,1,4.636887501,
2000-01-18,0.6,1,4.742795577,
2000-01-18,1.1,1,4.859946995,
2000-01-18,0.6,1,4.948253126,
2000-01-18,-0.6,1,4.947201156,
2000-01-18,-1.7,1,4.962420195,
2000-01-18,-2.2,1,4.952259361,
2000-01-18,-2.2,1,4.944049704,
2000-01-18,-2.2,1,4.960441335,
2000-01-18,-2.8,1,4.932900623,
2000-01-18,-3.3,1,4.94731723,
2000-01-19,-3.3,1,4.883323523,
2000-01-19,-3.9,1,4.830206065,
2000-01-19,-3.9,1,4.823997022,
2000-01-19,-5,1,4.984597953,
2000-01-19,-6.7,1,5.059482872,
2000-01-19,-7.8,1,4.95004423,
2000-01-19,-7.8,1,5.104802536,
2000-01-19,-7.2,1,5.060534004,
2000-01-19,-6.7,1,5.057667433,
2000-01-19,-5,1,5.083349242,
2000-01-19,-2.8,1,5.165256017,
2000-01-19,-1.1,1,5.17623053,
2000-01-19,-0.6,1,5.161932708,
2000-01-19,-0.6,1,5.271863678,
2000-01-19,-1.1,1,5.410724748,
2000-01-19,-1.7,1,5.41098856,
2000-01-19,-2,1,5.479257486,
2000-01-19,-2.2,1,5.489171022,
2000-01-19,-2.2,1,5.468954434,
2000-01-19,-2.2,1,5.509083216,
2000-01-19,-2.2,1,5.62353224,
2000-01-19,-2.2,1,5.614288202,
2000-01-19,-2.2,1,5.609785465,
2000-01-19,-3,1,5.720318834,
2000-01-20,-3,1,5.924503953,
2000-01-20,-2.8,1,5.741911739,
2000-01-20,-3.3,1,5.813539688,
2000-01-20,-5,1,5.810905979,
2000-01-20,-6.7,1,5.879203708,
2000-01-20,-7.2,1,5.807911806,
2000-01-20,-7.8,1,5.814680939,
2000-01-20,-8.3,1,5.846081196,
2000-01-20,-10,1,5.845968106,
2000-01-20,-11.1,1,5.734151539,
2000-01-20,-11.1,1,5.626784497,
2000-01-20,-11.1,1,5.616694575,
2000-01-20,-10.6,1,5.493624637,
2000-01-20,-10.6,1,5.27353742,
2000-01-20,-11.1,1,5.099041603,
2000-01-20,-11.7,1,4.947721492,
2000-01-20,-13.3,1,5.415401392,
2000-01-20,-15,1,5.758822065,
2000-01-20,-16.1,1,5.714232651,
2000-01-20,-16.7,1,5.720535725,
2000-01-20,-17.2,1,5.51256705,
2000-01-20,-17.8,1,5.475442985,
2000-01-20,-17.8,1,5.512650026,
2000-01-20,-18.3,1,5.513959591,
2000-01-21,-18.9,1,5.480568321,
2000-01-21,-19.4,1,5.476046532,
2000-01-21,-20,1,5.39548334,
2000-01-21,-20.6,1,5.397134419,
2000-01-21,-21.1,1,5.371013667,
2000-01-21,-21.1,1,5.404808782,
2000-01-21,-21.7,1,5.390079202,
2000-01-21,-22.8,1,5.171597642,
2000-01-21,-21.1,1,4.840939521,
2000-01-21,-18.3,1,4.260477648,
2000-01-21,-16.7,1,3.985464283,
2000-01-21,-15,1,3.674889526,
2000-01-21,-13.9,1,3.429122195,
2000-01-21,-12.8,1,3.174156409,
2000-01-21,-12.8,1,2.889914424,
2000-01-21,-11.7,1,3.101415584,
2000-01-21,-12.8,1,2.98514341,
2000-01-21,-13.3,1,4.09123228,
2000-01-21,-15.6,1,4.69580039,
2000-01-21,-16.7,1,4.835144896,
2000-01-21,-17.8,1,4.86567092,
2000-01-21,-16.7,1,4.871630346,
2000-01-21,-15.6,1,4.852225163,
2000-01-21,-16.1,1,4.952542592,
2000-01-22,-15.6,1,4.939360141,
2000-01-22,-14.4,1,4.98805631,
2000-01-22,-12.8,1,5.075928545,
2000-01-22,-12.2,1,5.191454821,
2000-01-22,-11.1,1,5.162528569,
2000-01-22,-10,1,5.168986823,
2000-01-22,-9.4,1,5.067346563,
2000-01-22,-8.3,1,5.159973795,
2000-01-22,-8.3,1,5.20382852,
2000-01-22,-7.8,1,5.198307742,
2000-01-22,-6.7,1,5.047999593,
2000-01-22,-6.1,1,4.954266868,
2000-01-22,-5.6,1,4.862440364,
2000-01-22,-5,1,4.748751844,
2000-01-22,-3.9,1,4.759389205,
2000-01-22,-3,1,4.630536559,
2000-01-22,-3.3,1,5.184713777,
2000-01-22,-2.8,1,5.720005629,
2000-01-22,-2.8,1,5.940441715,
2000-01-22,-2.8,1,6.031155835,
2000-01-22,-2.2,1,6.133069581,
2000-01-22,-2.2,1,6.385357391,
2000-01-22,-2.2,1,6.27057889,
2000-01-22,-1.7,1,6.528231547,
2000-01-23,-1.1,1,6.419250283,
2000-01-23,-1.1,1,6.375415407,
2000-01-23,-1.1,1,6.261987116,
2000-01-23,-1.1,1,6.581308769,
2000-01-23,-1.1,1,6.684236819,
2000-01-23,-0.6,1,6.896504439,
2000-01-23,-0.6,1,6.818773816,
2000-01-23,-2.8,1,6.793813218,
2000-01-23,-5,1,6.042648141,
2000-01-23,-5,1,5.624849091,
2000-01-23,-5.6,1,5.274868284,
2000-01-23,-6.1,1,5.054008604,
2000-01-23,-6.7,1,4.835148747,
2000-01-23,-7.2,1,4.761446964,
2000-01-23,-7.8,1,4.67328974,
2000-01-23,-7.8,1,4.50865821,
2000-01-23,-8.9,1,4.949207084,
2000-01-23,-10.6,1,5.479778716,
2000-01-23,-11.1,1,5.732951718,
2000-01-23,-11.7,1,5.723801598,
2000-01-23,-12.2,1,5.741625197,
2000-01-23,-11.7,1,5.926169559,
2000-01-23,-13.3,1,5.865064405,
2000-01-23,-14.4,1,5.855532502,
2000-01-24,-15.6,1,5.854451324,
2000-01-24,-16.7,1,5.730082894,
2000-01-24,-17.8,1,5.502649006,
2000-01-24,-18.3,1,5.518529057,
2000-01-24,-18.9,1,5.469168996,
2000-01-24,-19.4,1,5.505448031,
2000-01-24,-20.6,1,5.510104791,
2000-01-24,-21.1,1,5.397857011,
2000-01-24,-20.6,1,5.287495582,
2000-01-24,-18.9,1,5.190602274,
2000-01-24,-17.2,1,4.950076018,
2000-01-24,-14.4,1,4.96940753,
2000-01-24,-12.8,1,4.748350486,
2000-01-24,-12.2,1,4.832138135,
2000-01-24,-11.7,1,4.888031044,
2000-01-24,-11.7,1,4.826420443,
2000-01-24,-11.7,1,4.77785479,
2000-01-24,-12.2,1,4.709993654,
2000-01-24,-13.3,1,5.406842977,
2000-01-24,-15,1,5.181863034,
2000-01-24,-15.6,1,4.983233329,
2000-01-24,-16.1,1,4.957875932,
2000-01-24,-16.7,1,4.922832158,
2000-01-24,-16.7,1,4.871237764,
2000-01-25,-16.7,1,4.846710666,
2000-01-25,-15,1,4.759677099,
2000-01-25,-14.4,1,4.886590961,
2000-01-25,-13.3,1,4.982004635,
2000-01-25,-11.7,1,5.142163243,
2000-01-25,-11.7,1,5.498321642,
2000-01-25,-10.6,1,5.519234291,
2000-01-25,-10.6,1,5.501593714,
2000-01-25,-9.4,1,5.491920708,
2000-01-25,-8.9,1,5.508455053,
2000-01-25,-9,1,5.601588887,
2000-01-25,-8.3,1,5.625373398,
2000-01-25,-7,1,5.48459394,
2000-01-25,-6.7,1,5.533069932,
2000-01-25,-6.1,1,5.518028098,
2000-01-25,-6.1,1,5.618218808,
2000-01-25,-6.7,1,5.852992226,
2000-01-25,-6.7,1,6.246211131,
2000-01-25,-7.2,1,6.259302855,
2000-01-25,-7.2,1,6.269568043,
2000-01-25,-7.8,1,6.247896168,
2000-01-25,-7.8,1,6.248881073,
2000-01-25,-8.9,1,6.290427113,
2000-01-25,-8.9,1,6.520343122,
2000-01-26,-9.4,1,6.604641239,
2000-01-26,-10.6,1,6.60652684,
2000-01-26,-11.7,1,6.708088601,
2000-01-26,-11.1,1,6.814170155,
2000-01-26,-11.1,1,6.7105887,
2000-01-26,-11.1,1,6.721297158,
2000-01-26,-11.7,1,6.928886971,
2000-01-26,-13.3,1,6.996964743,
2000-01-26,-13.3,1,7.046406201,
2000-01-26,-12,1,7.127511551,
2000-01-26,-11.1,1,7.24356019,
2000-01-26,-10.6,1,7.348060432,
2000-01-26,-10,1,7.354634672,
2000-01-26,-7.8,1,7.391515043,
2000-01-26,-7.8,1,7.442559176,
2000-01-26,-7.8,1,7.911744705,
2000-01-26,-8.9,1,8.124039825,
2000-01-26,-10,1,8.370383858,
2000-01-26,-11.7,1,8.419646413,
2000-01-26,-10.6,1,8.664100327,
2000-01-26,-9.4,1,8.772333335,
2000-01-26,-9.4,1,8.770892582,
2000-01-26,-9.4,1,9.035339179,
2000-01-26,-8.9,1,9.125256744,
2000-01-27,-9.4,1,9.090548847,
2000-01-27,-11.1,1,9.225376003,
2000-01-27,-11.7,1,9.226014812,
2000-01-27,-13.3,1,9.214899051,
2000-01-27,-11.7,1,9.209625337,
2000-01-27,-15.6,1,9.420828805,
2000-01-27,-15,1,9.437089285,
2000-01-27,-16.7,1,9.41684702,
2000-01-27,-14.4,1,9.234799966,
2000-01-27,-11.1,1,8.781102773,
2000-01-27,-10,1,8.566908533,
2000-01-27,-9.4,1,8.446307866,
2000-01-27,-8.3,1,8.216950345,
2000-01-27,-7.8,1,8.250957418,
2000-01-27,-8.3,1,8.347118084,
2000-01-27,-8.3,1,8.366439552,
2000-01-27,-8.9,1,8.660436319,
2000-01-27,-8.9,1,8.794944203,
2000-01-27,-11.1,1,8.800513307,
2000-01-27,-14.4,1,8.839438711,
2000-01-27,-16.1,1,8.733278752,
2000-01-27,-16.7,1,8.676813497,
2000-01-27,-14.4,1,8.635402287,
2000-01-27,-15.6,1,8.645098465,
2000-01-28,-18.3,1,8.64733187,
2000-01-28,-20,1,8.621783868,
2000-01-28,-19.4,1,8.698356144,
2000-01-28,-20,1,8.546064025,
2000-01-28,-20.6,1,8.572820613,
2000-01-28,-20,1,8.588829276,
2000-01-28,-20,1,8.537327274,
2000-01-28,-19.4,1,8.441702382,
2000-01-28,-17.2,1,8.231223073,
2000-01-28,-16.1,1,7.806922542,
2000-01-28,-13.9,1,7.834934446,
2000-01-28,-8.3,1,7.479984609,
2000-01-28,-6.7,1,7.357576455,
2000-01-28,-5.6,1,7.165375479,
2000-01-28,-6.1,1,7.04254328,
2000-01-28,-5.6,1,7.027373026,
2000-01-28,-6.1,1,6.953832011,
2000-01-28,-6.7,1,6.92381401,
2000-01-28,-7.2,1,6.790955499,
2000-01-28,-7.8,1,6.857216203,
2000-01-28,-7.8,1,6.85421539,
2000-01-28,-8.3,1,6.925517821,
2000-01-28,-8.9,1,6.92517978,
2000-01-28,-8.9,1,6.939592109,
2000-01-29,-8.9,1,6.844173574,
2000-01-29,-8.9,1,6.650406915,
2000-01-29,-7.8,1,6.688005093,
2000-01-29,-6.7,1,6.718386921,
2000-01-29,-6.7,1,6.726133107,
2000-01-29,-6.7,1,6.601502692,
2000-01-29,-6.7,1,6.680800495,
2000-01-29,-6.7,1,6.849165383,
2000-01-29,-6.1,1,7.030782914,
2000-01-29,-5.6,1,6.897713627,
2000-01-29,-5.6,1,7.040379029,
2000-01-29,-6,1,6.928485116,
